index,week,price,num_orders,Month,food_id
983,2,618.86,96,6,38
984,2,243.53,688,6,14
985,2,245.47,1269,6,14
986,2,242.5,919,6,6
987,2,388.03,109,6,26
988,2,486.03,108,6,31
989,2,484.03,53,6,30
990,2,320.13,958,6,18
991,3,161.99,1337,6,1
992,3,161.99,1701,6,2
993,3,156.17,485,6,3
994,3,293.0,68,6,21
995,3,152.29,311,6,5
996,3,147.5,297,6,4
997,3,162.05,1540,6,8
998,3,161.08,1446,6,7
999,3,228.92,1579,6,10
1000,3,383.21,148,6,24
1001,3,389.0,176,6,23
1002,3,388.06,217,6,25
1003,3,291.06,1446,6,17
1004,3,447.23,1013,6,27
1005,3,282.27,1971,6,16
1006,3,280.33,175,6,11
1007,3,281.33,431,6,15
1008,3,280.33,392,6,18
1009,3,339.53,136,6,20
1010,3,341.5,202,6,20
1011,3,533.53,216,6,20
1012,3,320.16,1403,6,19
1013,3,239.59,1932,6,19
1014,3,242.53,1255,6,19
1015,3,447.23,27,6,28
1016,3,447.23,123,6,29
1017,3,485.03,55,6,32
1018,3,148.44,729,6,9
1019,3,173.63,1417,6,6
1020,3,146.53,1284,6,9
1021,3,243.5,109,6,12
1022,3,244.5,96,6,13
1023,3,244.5,41,6,11
1024,3,610.13,82,6,33
1025,3,611.13,312,6,33
1026,3,611.13,459,6,33
1027,3,618.86,216,6,39
1028,3,619.86,122,6,37
1029,3,619.86,148,6,38
1030,3,242.53,460,6,14
1031,3,243.5,917,6,14
1032,3,244.5,906,6,6
1033,3,387.03,96,6,26
1034,3,470.48,122,6,31
1035,3,486.03,108,6,30
1036,3,321.13,864,6,18
1037,4,162.99,1079,6,1
1038,4,161.99,1540,6,2
1039,4,162.99,418,6,3
1040,4,296.82,136,6,21
1041,4,153.26,203,6,5
1042,4,152.29,189,6,4
1043,4,182.39,729,6,8
1044,4,183.39,879,6,7
1045,4,191.09,2174,6,10
1046,4,376.39,163,6,24
1047,4,383.21,69,6,23
1048,4,387.09,175,6,25
1049,4,295.91,1662,6,17
1050,4,447.23,649,6,27
1051,4,282.3,1485,6,16
1052,4,281.33,324,6,11
1053,4,280.33,420,6,15
1054,4,282.33,366,6,18
1055,4,325.98,134,6,20
1056,4,341.5,230,6,20
1057,4,532.53,150,6,20
1058,4,320.13,1365,6,19
1059,4,268.72,998,6,19
1060,4,307.52,243,6,19
1061,4,446.23,53,6,28
1062,4,445.23,95,6,29
1063,4,484.03,68,6,32
1064,4,166.9,863,6,9
1065,4,165.87,1378,6,6
1066,4,174.63,945,6,9
1067,4,242.5,42,6,11
1068,4,611.13,123,6,33
1069,4,615.98,339,6,33
1070,4,611.13,499,6,33
1071,4,619.86,163,6,39
1072,4,618.86,94,6,37
1073,4,619.86,109,6,38
1074,4,242.53,324,6,14
1075,4,243.47,1133,6,14
1076,4,245.47,987,6,6
1077,4,388.03,95,6,26
1078,4,484.03,122,6,31
1079,4,484.03,109,6,30
1080,4,321.13,702,6,18
1081,4,254.2,257,6,15
1082,1,164.96,1135,7,1
1083,1,161.99,1430,7,2
1084,1,165.93,499,7,3
1085,1,297.82,80,7,21
1086,1,152.35,149,7,5
1087,1,153.29,148,7,4
1088,1,182.42,728,7,8
1089,1,182.36,728,7,7
1090,1,193.09,2173,7,10
1091,1,375.45,176,7,24
1092,1,387.09,188,7,23
1093,1,380.24,203,7,25
1094,1,300.73,1824,7,17
1095,1,243.53,5480,7,27
1096,1,263.87,1176,7,16
1097,1,282.33,283,7,11
1098,1,280.33,499,7,15
1099,1,281.33,324,7,18
1100,1,242.5,284,7,20
1101,1,408.43,81,7,20
1102,1,485.03,204,7,20
1103,1,319.13,1391,7,19
1104,1,274.54,675,7,19
1105,1,310.4,258,7,19
1106,1,447.23,54,7,28
1107,1,445.23,134,7,29
1108,1,486.03,14,7,32
1109,1,168.78,892,7,9
1110,1,173.63,1216,7,6
1111,1,154.26,1014,7,9
1112,1,244.5,134,7,12
1113,1,244.5,136,7,13
1114,1,243.5,122,7,11
1115,1,612.13,81,7,33
1116,1,616.95,284,7,33
1117,1,617.95,555,7,33
1118,1,533.53,366,7,39
1119,1,541.26,203,7,37
1120,1,532.53,163,7,38
1121,1,176.6,973,7,14
1122,1,289.06,473,7,14
1123,1,292.03,432,7,6
1124,1,388.03,41,7,26
1125,1,484.03,94,7,31
1126,1,485.03,177,7,30
1127,1,319.13,864,7,18
1128,1,254.2,350,7,15
1129,2,162.96,1513,7,1
1130,2,164.96,2105,7,2
1131,2,163.96,609,7,3
1132,2,293.94,96,7,21
1133,2,150.38,109,7,5
1134,2,151.38,123,7,4
1135,2,183.36,688,7,8
1136,2,182.39,1175,7,7
1137,2,194.06,2538,7,10
1138,2,381.27,163,7,24
1139,2,389.0,94,7,23
1140,2,390.91,217,7,25
1141,2,307.52,1607,7,17
1142,2,241.53,3402,7,27
1143,2,258.05,1365,7,16
1144,2,280.33,284,7,11
1145,2,278.39,501,7,15
1146,2,281.33,244,7,18
1147,2,242.5,364,7,20
1148,2,407.43,122,7,20
1149,2,484.03,215,7,20
1150,2,319.13,1539,7,19
1151,2,280.36,446,7,19
1152,2,311.4,269,7,19
1153,2,446.23,55,7,28
1154,2,445.23,95,7,29
1155,2,455.93,68,7,32
1156,2,169.81,1025,7,9
1157,2,156.2,1079,7,6
1158,2,175.63,890,7,9
1159,2,242.5,149,7,12
1160,2,249.35,81,7,13
1161,2,242.5,175,7,11
1162,2,484.03,352,7,33
1163,2,497.64,541,7,33
1164,2,484.03,1080,7,33
1165,2,533.53,230,7,39
1166,2,533.53,297,7,37
1167,2,532.53,163,7,38
1168,2,173.66,1027,7,14
1169,2,289.06,609,7,14
1170,2,291.03,366,7,6
1171,2,387.03,134,7,26
1172,2,486.03,80,7,31
1173,2,485.03,53,7,30
1174,2,320.13,865,7,18
1175,2,361.81,108,7,22
1176,2,254.2,298,7,15
1177,3,120.31,1674,7,1
1178,3,122.28,2120,7,2
1179,3,123.25,634,7,3
1180,3,292.97,161,7,21
1181,3,153.29,229,7,5
1182,3,152.29,176,7,4
1183,3,183.36,541,7,8
1184,3,183.36,932,7,7
1185,3,192.09,2377,7,10
1186,3,387.09,161,7,24
1187,3,386.12,136,7,23
1188,3,381.27,257,7,25
1189,3,301.7,1417,7,17
1190,3,434.62,1108,7,27
1191,3,279.42,1715,7,16
1192,3,281.33,285,7,11
1193,3,281.33,485,7,15
1194,3,282.33,204,7,18
1195,3,242.5,486,7,20
1196,3,407.43,68,7,20
1197,3,484.03,231,7,20
1198,3,319.13,1268,7,19
1199,3,276.48,879,7,19
1200,3,311.4,298,7,19
1201,3,445.23,95,7,28
1202,3,445.23,108,7,29
1203,3,484.03,41,7,32
1204,3,162.99,890,7,9
1205,3,194.03,891,7,6
1206,3,152.35,906,7,9
1207,3,243.5,123,7,12
1208,3,244.5,40,7,13
1209,3,244.5,67,7,11
1210,3,484.03,190,7,33
1211,3,485.03,769,7,33
1212,3,484.03,1026,7,33
1213,3,534.53,230,7,39
1214,3,533.53,230,7,37
1215,3,540.29,230,7,38
1216,3,174.63,716,7,14
1217,3,290.03,501,7,14
1218,3,292.03,391,7,6
1219,3,387.03,82,7,26
1220,3,486.03,94,7,31
1221,3,484.03,82,7,30
1222,3,262.93,1959,7,18
1223,3,267.78,297,7,22
1224,3,252.2,593,7,15
1225,4,122.28,1432,7,1
1226,4,122.28,2200,7,2
1227,4,121.25,690,7,3
1228,4,291.97,136,7,21
1229,4,152.29,148,7,5
1230,4,148.41,122,7,4
1231,4,180.42,458,7,8
1232,4,181.45,1133,7,7
1233,4,190.12,2524,7,10
1234,4,390.0,107,7,24
1235,4,387.09,177,7,23
1236,4,388.0,216,7,25
1237,4,291.0,1147,7,17
1238,4,435.59,689,7,27
1239,4,275.48,1484,7,16
1240,4,281.33,149,7,11
1241,4,280.33,485,7,15
1242,4,282.33,244,7,18
1243,4,340.53,135,7,20
1244,4,401.64,188,7,20
1245,4,534.53,177,7,20
1246,4,291.0,2364,7,19
1247,4,257.05,674,7,19
1248,4,312.4,297,7,19
1249,4,445.23,67,7,28
1250,4,445.23,94,7,29
1251,4,484.03,67,7,32
1252,4,224.1,392,7,9
1253,4,157.2,1106,7,6
1254,4,162.99,756,7,9
1255,4,242.5,121,7,12
1256,4,243.5,161,7,13
1257,4,243.5,68,7,11
1258,4,691.61,96,7,33
1259,4,705.22,136,7,33
1260,4,726.53,217,7,33
1261,4,532.53,499,7,39
1262,4,533.53,433,7,37
1263,4,534.53,310,7,38
1264,4,241.59,460,7,14
1265,4,260.93,1041,7,14
1266,4,260.93,609,7,6
1267,4,294.94,269,7,26
1268,4,484.03,54,7,30
1269,4,315.25,864,7,18
1270,4,363.81,258,7,22
1271,4,252.2,445,7,15
1272,1,120.34,1512,8,1
1273,1,122.28,1620,8,2
1274,1,121.25,717,8,3
1275,1,292.0,67,8,21
1276,1,153.32,204,8,5
1277,1,154.26,188,8,4
1278,1,181.39,595,8,8
1279,1,184.36,1121,8,7
1280,1,193.03,2012,8,10
1281,1,388.0,95,8,24
1282,1,381.24,203,8,23
1283,1,387.09,420,8,25
1284,1,311.43,1040,8,17
1285,1,447.23,1228,8,27
1286,1,310.43,1351,8,16
1287,1,280.33,258,8,11
1288,1,280.33,364,8,15
1289,1,281.33,121,8,18
1290,1,338.53,81,8,20
1291,1,406.43,150,8,20
1292,1,486.94,215,8,20
1293,1,291.03,1754,8,19
1294,1,279.36,447,8,19
1295,1,311.4,189,8,19
1296,1,446.23,96,8,28
1297,1,445.23,80,8,29
1298,1,387.03,81,8,32
1299,1,162.96,635,8,9
1300,1,188.24,905,8,6
1301,1,155.2,919,8,9
1302,1,194.0,123,8,12
1303,1,195.0,95,8,13
1304,1,195.0,54,8,11
1305,1,727.53,69,8,33
1306,1,728.53,136,8,33
1307,1,727.53,379,8,33
1308,1,615.95,177,8,39
1309,1,619.86,175,8,37
1310,1,619.86,203,8,38
1311,1,242.53,418,8,14
1312,1,261.93,863,8,14
1313,1,263.87,499,8,6
1314,1,296.88,310,8,26
1315,1,484.03,26,8,31
1316,1,484.03,41,8,30
1317,1,319.13,958,8,18
1318,1,362.81,284,8,22
1319,1,253.2,459,8,15
1320,2,120.28,1727,8,1
1321,2,121.28,1808,8,2
1322,2,121.25,663,8,3
1323,2,291.0,108,8,21
1324,2,153.26,136,8,5
1325,2,152.35,134,8,4
1326,2,160.05,864,8,8
1327,2,161.99,1581,8,7
1328,2,230.89,1216,8,10
1329,2,384.12,134,8,24
1330,2,389.0,175,8,23
1331,2,373.45,310,8,25
1332,2,310.43,959,8,17
1333,2,444.26,958,8,27
1334,2,243.5,3039,8,16
1335,2,282.33,242,8,11
1336,2,280.33,337,8,15
1337,2,281.33,150,8,18
1338,2,338.53,94,8,20
1339,2,406.43,134,8,20
1340,2,484.03,161,8,20
1341,2,320.13,1782,8,19
1342,2,156.23,4820,8,19
1343,2,166.87,3996,8,19
1344,2,445.23,40,8,28
1345,2,431.65,150,8,29
1346,2,389.03,108,8,32
1347,2,196.91,715,8,9
1348,2,155.2,971,8,6
1349,2,164.93,944,8,9
1350,2,194.0,122,8,12
1351,2,196.0,69,8,13
1352,2,196.0,53,8,11
1353,2,728.53,40,8,33
1354,2,727.53,150,8,33
1355,2,726.53,284,8,33
1356,2,619.86,285,8,39
1357,2,620.86,271,8,37
1358,2,619.86,81,8,38
1359,2,242.53,350,8,14
1360,2,262.93,512,8,14
1361,2,262.9,379,8,6
1362,2,296.82,229,8,26
1363,2,484.03,190,8,31
1364,2,485.03,109,8,30
1365,2,321.13,1027,8,18
1366,2,362.81,352,8,22
1367,2,253.2,474,8,15
1368,3,146.53,1876,8,1
1369,3,146.53,1997,8,2
1370,3,145.53,717,8,3
1371,3,287.12,95,8,21
1372,3,152.32,136,8,5
1373,3,155.26,134,8,4
1374,3,160.05,1405,8,8
1375,3,162.02,1403,8,7
1376,3,229.89,1633,8,10
1377,3,385.15,108,8,24
1378,3,386.09,203,8,23
1379,3,381.27,257,8,25
1380,3,310.43,1365,8,17
1381,3,446.23,985,8,27
1382,3,292.94,1796,8,16
1383,3,281.33,270,8,11
1384,3,282.33,365,8,15
1385,3,281.33,257,8,18
1386,3,338.53,163,8,20
1387,3,406.43,189,8,20
1388,3,532.53,204,8,20
1389,3,319.13,1269,8,19
1390,3,247.38,717,8,19
1391,3,282.3,499,8,19
1392,3,447.23,27,8,28
1393,3,447.23,40,8,29
1394,3,435.53,26,8,32
1395,3,175.6,716,8,9
1396,3,157.2,919,8,6
1397,3,174.6,717,8,9
1398,3,196.0,80,8,12
1399,3,194.0,136,8,13
1400,3,194.0,68,8,11
1401,3,727.53,149,8,33
1402,3,728.53,257,8,33
1403,3,727.53,325,8,33
1404,3,623.77,270,8,39
1405,3,619.86,148,8,37
1406,3,618.86,123,8,38
1407,3,243.53,365,8,14
1408,3,290.03,135,8,6
1409,3,298.76,176,8,26
1410,3,486.03,82,8,31
1411,3,485.03,81,8,30
1412,3,318.19,986,8,18
1413,3,361.81,460,8,22
1414,3,194.03,1284,8,15
1415,4,146.5,1754,8,1
1416,4,144.56,2242,8,2
1417,4,144.53,798,8,3
1418,4,292.97,148,8,21
1419,4,155.26,188,8,5
1420,4,154.29,163,8,4
1421,4,157.17,1014,8,8
1422,4,157.14,1378,8,7
1423,4,227.04,1499,8,10
1424,4,383.18,175,8,24
1425,4,388.0,136,8,23
1426,4,382.24,229,8,25
1427,4,291.0,1688,8,17
1428,4,446.23,850,8,27
1429,4,207.58,1835,8,16
1430,4,281.33,269,8,11
1431,4,281.33,392,8,15
1432,4,280.33,216,8,18
1433,4,340.53,177,8,20
1434,4,407.43,107,8,20
1435,4,533.53,229,8,20
1436,4,321.13,1552,8,19
1437,4,233.77,2134,8,19
1438,4,243.5,2404,8,19
1439,4,445.23,42,8,28
1440,4,445.23,67,8,29
1441,4,389.03,55,8,32
1442,4,184.33,540,8,9
1443,4,157.14,825,8,6
1444,4,189.15,863,8,9
1445,4,195.0,135,8,12
1446,4,194.0,53,8,13
1447,4,194.0,82,8,11
1448,4,726.53,69,8,33
1449,4,726.53,95,8,33
1450,4,728.53,243,8,33
1451,4,619.86,231,8,39
1452,4,624.74,175,8,37
1453,4,619.86,96,8,38
1454,4,241.53,270,8,14
1455,4,389.03,96,8,26
1456,4,387.03,190,8,31
1457,4,387.03,203,8,30
1458,4,319.13,783,8,18
1459,4,361.81,391,8,22
1460,4,244.5,703,8,15
1461,1,143.56,1945,9,1
1462,1,144.53,2525,9,2
1463,1,144.53,675,9,3
1464,1,297.82,40,9,21
1465,1,152.29,188,9,5
1466,1,153.32,95,9,4
1467,1,160.05,1485,9,8
1468,1,158.11,1539,9,7
1469,1,227.04,1756,9,10
1470,1,323.98,284,9,24
1471,1,324.04,177,9,23
1472,1,334.65,379,9,25
1473,1,283.27,2078,9,17
1474,1,437.47,730,9,27
1475,1,218.31,2065,9,16
1476,1,280.33,270,9,11
1477,1,280.33,365,9,15
1478,1,281.33,269,9,18
1479,1,239.62,487,9,20
1480,1,406.43,215,9,20
1481,1,433.59,163,9,20
1482,1,319.13,1552,9,19
1483,1,265.84,581,9,19
1484,1,305.61,405,9,19
1485,1,447.23,67,9,28
1486,1,447.23,136,9,29
1487,1,486.03,27,9,32
1488,1,166.87,770,9,9
1489,1,161.99,823,9,6
1490,1,169.75,837,9,9
1491,1,257.08,82,9,12
1492,1,257.08,82,9,13
1493,1,256.08,67,9,11
1494,1,715.86,94,9,33
1495,1,718.8,108,9,33
1496,1,728.53,150,9,33
1497,1,492.76,567,9,39
1498,1,486.03,377,9,37
1499,1,486.03,298,9,38
1500,1,242.53,296,9,14
1501,1,389.03,67,9,26
1502,1,394.85,242,9,31
1503,1,388.03,270,9,30
1504,1,319.13,946,9,18
1505,1,361.81,378,9,22
1506,1,249.32,782,9,15
1507,2,146.5,1998,9,1
1508,2,145.53,2645,9,2
1509,2,145.53,1135,9,3
1510,2,297.82,82,9,21
1511,2,155.26,150,9,5
1512,2,155.26,204,9,4
1513,2,159.11,960,9,8
1514,2,162.05,1255,9,7
1515,2,225.1,1756,9,10
1516,2,325.95,350,9,24
1517,2,339.53,243,9,23
1518,2,338.59,513,9,25
1519,2,284.27,1392,9,17
1520,2,438.47,796,9,27
1521,2,216.37,1471,9,16
1522,2,282.33,350,9,11
1523,2,282.33,418,9,15
1524,2,282.33,149,9,18
1525,2,239.65,392,9,20
1526,2,397.73,134,9,20
1527,2,431.71,312,9,20
1528,2,318.16,1241,9,19
1529,2,280.36,757,9,19
1530,2,311.4,350,9,19
1531,2,447.23,53,9,28
1532,2,430.74,82,9,29
1533,2,484.03,42,9,32
1534,2,177.51,809,9,9
1535,2,163.99,877,9,6
1536,2,144.53,986,9,9
1537,2,256.08,122,9,12
1538,2,258.08,80,9,13
1539,2,257.08,55,9,11
1540,2,728.53,122,9,33
1541,2,727.53,109,9,33
1542,2,728.53,216,9,33
1543,2,485.03,512,9,39
1544,2,485.03,406,9,37
1545,2,486.03,420,9,38
1546,2,242.53,325,9,14
1547,2,387.03,14,9,26
1548,2,388.03,150,9,31
1549,2,389.03,123,9,30
1550,2,320.13,690,9,18
1551,2,363.81,229,9,22
1552,2,253.2,636,9,15
1553,3,144.53,2349,9,1
1554,3,145.53,2605,9,2
1555,3,145.53,662,9,3
1556,3,293.94,95,9,21
1557,3,151.32,258,9,5
1558,3,154.26,203,9,4
1559,3,160.08,595,9,8
1560,3,161.05,918,9,7
1561,3,228.01,1770,9,10
1562,3,475.33,81,9,24
1563,3,474.33,80,9,23
1564,3,475.33,216,9,25
1565,3,288.09,1646,9,17
1566,3,447.23,177,9,27
1567,3,267.78,528,9,16
1568,3,281.33,284,9,11
1569,3,279.36,420,9,15
1570,3,278.39,230,9,18
1571,3,244.5,229,9,20
1572,3,342.44,204,9,20
1573,3,434.59,323,9,20
1574,3,320.16,365,9,19
1575,3,286.18,296,9,19
1576,3,311.4,458,9,19
1577,3,446.23,14,9,28
1578,3,446.23,13,9,29
1579,3,486.03,69,9,32
1580,3,189.15,798,9,9
1581,3,161.05,648,9,6
1582,3,171.69,553,9,9
1583,3,256.08,55,9,12
1584,3,257.08,69,9,13
1585,3,258.08,95,9,11
1586,3,680.03,68,9,33
1587,3,680.03,176,9,33
1588,3,678.03,378,9,33
1589,3,668.33,123,9,39
1590,3,670.33,95,9,37
1591,3,670.33,69,9,38
1592,3,242.56,432,9,14
1593,3,389.03,96,9,26
1594,3,389.03,229,9,31
1595,3,389.03,161,9,30
1596,3,320.13,474,9,18
1597,3,361.81,325,9,22
1598,3,252.2,663,9,15
1599,4,145.56,2175,9,1
1600,4,144.53,2566,9,2
1601,4,145.53,594,9,3
1602,4,296.82,54,9,21
1603,4,148.41,122,9,5
1604,4,151.35,256,9,4
1605,4,160.05,931,9,8
1606,4,161.05,1849,9,7
1607,4,228.98,1486,9,10
1608,4,474.33,96,9,24
1609,4,452.05,136,9,23
1610,4,470.51,351,9,25
1611,4,295.85,1986,9,17
1612,4,440.44,904,9,27
1613,4,266.75,1715,9,16
1614,4,280.33,258,9,11
1615,4,281.33,392,9,15
1616,4,280.33,175,9,18
1617,4,242.5,256,9,20
1618,4,337.59,96,9,20
1619,4,433.59,230,9,20
1620,4,319.13,1646,9,19
1621,4,290.03,690,9,19
1622,4,310.4,379,9,19
1623,4,445.23,67,9,28
1624,4,446.23,82,9,29
1625,4,484.03,41,9,32
1626,4,171.72,782,9,9
1627,4,195.97,905,9,6
1628,4,158.14,797,9,9
1629,4,256.08,94,9,12
1630,4,256.08,81,9,13
1631,4,257.08,41,9,11
1632,4,678.03,203,9,33
1633,4,680.03,285,9,33
1634,4,680.03,635,9,33
1635,4,669.33,109,9,39
1636,4,670.33,177,9,37
1637,4,668.33,40,9,38
1638,4,242.53,458,9,14
1639,4,388.03,42,9,26
1640,4,477.27,176,9,31
1641,4,473.39,109,9,30
1642,4,320.13,582,9,18
1643,4,362.81,406,9,22
1644,4,252.26,594,9,15
1645,1,144.59,2092,10,1
1646,1,142.62,2511,10,2
1647,1,144.59,555,10,3
1648,1,296.82,134,10,21
1649,1,154.29,216,10,5
1650,1,153.32,123,10,4
1651,1,182.36,581,10,8
1652,1,181.42,796,10,7
1653,1,194.06,2269,10,10
1654,1,307.55,27,10,24
1655,1,425.83,82,10,23
1656,1,436.53,54,10,25
1657,1,301.67,1702,10,17
1658,1,438.44,852,10,27
1659,1,288.12,1633,10,16
1660,1,282.33,231,10,11
1661,1,280.33,338,10,15
1662,1,281.33,177,10,18
1663,1,338.53,41,10,20
1664,1,346.35,122,10,20
1665,1,532.53,190,10,20
1666,1,319.13,1458,10,19
1667,1,285.24,595,10,19
1668,1,310.4,325,10,19
1669,1,446.23,55,10,28
1670,1,446.23,28,10,29
1671,1,484.03,15,10,32
1672,1,168.78,972,10,9
1673,1,141.62,728,10,6
1674,1,175.57,688,10,9
1675,1,196.0,136,10,12
1676,1,196.0,96,10,13
1677,1,196.0,80,10,11
1678,1,434.59,1013,10,33
1679,1,434.59,1391,10,33
1680,1,437.5,2134,10,33
1681,1,670.33,107,10,39
1682,1,668.33,121,10,37
1683,1,669.33,95,10,38
1684,1,241.53,366,10,14
1685,1,387.03,94,10,26
1686,1,486.03,136,10,31
1687,1,485.03,123,10,30
1688,1,245.47,1743,10,18
1689,1,243.5,1419,10,22
1690,1,253.2,474,10,15
1691,2,142.62,2105,10,1
1692,2,139.68,2484,10,2
1693,2,139.68,796,10,3
1694,2,298.82,96,10,21
1695,2,154.26,188,10,5
1696,2,153.26,189,10,4
1697,2,179.48,567,10,8
1698,2,185.33,877,10,7
1699,2,192.06,2606,10,10
1700,2,456.93,67,10,24
1701,2,460.81,26,10,23
1702,2,437.53,136,10,25
1703,2,172.72,6695,10,17
1704,2,447.23,931,10,27
1705,2,298.76,1486,10,16
1706,2,281.33,243,10,11
1707,2,280.33,312,10,15
1708,2,282.33,231,10,18
1709,2,340.53,271,10,20
1710,2,338.59,175,10,20
1711,2,534.53,162,10,20
1712,2,319.13,1527,10,19
1713,2,285.21,809,10,19
1714,2,312.4,352,10,19
1715,2,447.23,80,10,28
1716,2,445.23,177,10,29
1717,2,485.03,55,10,32
1718,2,166.9,784,10,9
1719,2,170.78,690,10,6
1720,2,156.2,891,10,9
1721,2,194.0,190,10,12
1722,2,194.0,67,10,13
1723,2,195.0,163,10,11
1724,2,434.59,554,10,33
1725,2,434.59,1403,10,33
1726,2,435.56,2429,10,33
1727,2,670.33,134,10,39
1728,2,669.33,136,10,37
1729,2,669.33,134,10,38
1730,2,240.59,284,10,14
1731,2,389.03,80,10,26
1732,2,486.03,94,10,31
1733,2,485.03,96,10,30
1734,2,319.13,663,10,18
1735,2,361.81,134,10,22
1736,2,254.2,431,10,15
1737,3,142.59,2781,10,1
1738,3,142.65,2566,10,2
1739,3,140.68,784,10,3
1740,3,292.94,94,10,21
1741,3,152.29,148,10,5
1742,3,153.29,176,10,4
1743,3,180.45,501,10,8
1744,3,182.42,1149,10,7
1745,3,192.09,2877,10,10
1746,3,401.58,40,10,23
1747,3,281.33,1581,10,17
1748,3,438.47,825,10,27
1749,3,282.3,1363,10,16
1750,3,282.33,242,10,11
1751,3,282.33,242,10,15
1752,3,282.33,150,10,18
1753,3,243.5,269,10,20
1754,3,367.63,163,10,20
1755,3,486.94,215,10,20
1756,3,320.13,1188,10,19
1757,3,295.85,622,10,19
1758,3,311.4,351,10,19
1759,3,445.23,69,10,28
1760,3,446.23,40,10,29
1761,3,485.03,40,10,32
1762,3,168.84,622,10,9
1763,3,163.99,931,10,6
1764,3,168.78,973,10,9
1765,3,194.0,122,10,12
1766,3,195.0,122,10,13
1767,3,194.0,175,10,11
1768,3,433.59,662,10,33
1769,3,433.59,582,10,33
1770,3,433.59,1068,10,33
1771,3,619.86,203,10,39
1772,3,620.86,162,10,37
1773,3,620.86,175,10,38
1774,3,176.57,931,10,14
1775,3,388.03,96,10,26
1776,3,485.03,96,10,31
1777,3,484.03,121,10,30
1778,3,319.13,649,10,18
1779,3,363.81,378,10,22
1780,3,254.2,447,10,15
1781,4,141.62,2269,10,1
1782,4,142.59,2283,10,2
1783,4,144.56,744,10,3
1784,4,296.82,54,10,21
1785,4,154.29,323,10,5
1786,4,148.44,189,10,4
1787,4,182.39,567,10,8
1788,4,179.45,1257,10,7
1789,4,190.12,2322,10,10
1790,4,459.81,42,10,24
1791,4,474.33,82,10,23
1792,4,416.13,67,10,25
1793,4,278.39,1539,10,17
1794,4,446.23,905,10,27
1795,4,278.39,1404,10,16
1796,4,280.33,175,10,11
1797,4,280.33,311,10,15
1798,4,281.33,203,10,18
1799,4,244.5,269,10,20
1800,4,369.63,67,10,20
1801,4,485.03,338,10,20
1802,4,320.13,1284,10,19
1803,4,303.64,595,10,19
1804,4,242.53,836,10,19
1805,4,447.23,69,10,28
1806,4,447.23,94,10,29
1807,4,486.03,27,10,32
1808,4,152.29,595,10,9
1809,4,152.32,892,10,6
1810,4,192.09,823,10,9
1811,4,194.0,216,10,12
1812,4,196.0,242,10,13
1813,4,200.79,161,10,11
1814,4,435.59,460,10,33
1815,4,433.59,593,10,33
1816,4,438.5,1025,10,33
1817,4,486.03,499,10,39
1818,4,486.03,568,10,37
1819,4,488.91,717,10,38
1820,4,174.63,1202,10,14
1821,4,290.03,80,10,14
1822,4,388.03,96,10,26
1823,4,485.03,188,10,31
1824,4,485.03,54,10,30
1825,4,321.13,539,10,18
1826,4,363.81,472,10,22
1827,4,253.2,431,10,15
1828,1,143.59,2753,11,1
1829,1,144.59,2483,11,2
1830,1,143.59,661,11,3
1831,1,293.0,150,11,21
1832,1,152.29,297,11,5
1833,1,154.29,163,11,4
1834,1,178.51,703,11,8
1835,1,184.36,1311,11,7
1836,1,228.95,1376,11,10
1837,1,428.8,54,11,24
1838,1,451.08,55,11,23
1839,1,460.78,231,11,25
1840,1,279.42,1257,11,17
1841,1,442.35,771,11,27
1842,1,231.89,2754,11,16
1843,1,281.33,204,11,11
1844,1,281.33,298,11,15
1845,1,281.33,271,11,18
1846,1,247.35,270,11,20
1847,1,367.63,148,11,20
1848,1,484.03,216,11,20
1849,1,321.13,1230,11,19
1850,1,292.97,701,11,19
1851,1,242.5,972,11,19
1852,1,445.23,53,11,28
1853,1,445.23,41,11,29
1854,1,485.03,55,11,32
1855,1,181.42,715,11,9
1856,1,172.69,838,11,6
1857,1,164.93,904,11,9
1858,1,221.16,177,11,12
1859,1,217.28,150,11,13
1860,1,218.28,135,11,11
1861,1,680.03,108,11,33
1862,1,679.03,215,11,33
1863,1,672.24,501,11,33
1864,1,484.03,770,11,39
1865,1,486.03,1134,11,37
1866,1,485.03,676,11,38
1867,1,175.63,1149,11,14
1868,1,290.03,622,11,14
1869,1,290.03,256,11,6
1870,1,389.03,69,11,26
1871,1,485.03,94,11,31
1872,1,484.03,107,11,30
1873,1,313.34,757,11,18
1874,1,353.14,501,11,22
1875,1,251.26,487,11,15
1876,2,145.56,2364,11,1
1877,2,144.59,2240,11,2
1878,2,146.53,728,11,3
1879,2,296.82,55,11,21
1880,2,155.26,215,11,5
1881,2,154.26,244,11,4
1882,2,182.36,771,11,8
1883,2,183.36,1243,11,7
1884,2,229.89,1080,11,10
1885,2,464.69,109,11,24
1886,2,362.81,40,11,23
1887,2,449.17,217,11,25
1888,2,286.15,1554,11,17
1889,2,446.23,944,11,27
1890,2,310.43,851,11,16
1891,2,280.33,135,11,11
1892,2,281.33,256,11,15
1893,2,282.33,149,11,18
1894,2,243.5,204,11,20
1895,2,372.51,121,11,20
1896,2,484.03,229,11,20
1897,2,321.13,1498,11,19
1898,2,309.43,647,11,19
1899,2,242.53,568,11,19
1900,2,447.23,68,11,28
1901,2,447.23,81,11,29
1902,2,484.03,40,11,32
1903,2,160.05,648,11,9
